STT,long,lat
3778,104.25786230,22.45854720
3779,104.25780760,22.45857570
3780,104.25774160,22.45859420
3781,104.25761140,22.45859550
3782,104.25745200,22.45857290
3783,104.25735580,22.45856860
3784,104.25714130,22.45854580
3785,104.25696810,22.45855170
3786,104.25684260,22.45858300
3787,104.25675920,22.45861270
3788,104.25660530,22.45869820
3789,104.25653380,22.45875070
3790,104.25650080,22.45881680
3791,104.25648710,22.45890230
3792,104.25649900,22.45896500
3793,104.25653200,22.45903780
3794,104.25658050,22.45910810
3795,104.25665290,22.45919870
3796,104.25681600,22.45947900
3797,104.25695990,22.45987780
3798,104.25696540,22.45996680
3799,104.25694980,22.46004720
3800,104.25690400,22.46015390
3801,104.25673360,22.46042070
3802,104.25671890,22.46050790
3803,104.25671890,22.46058330
3804,104.25674090,22.46065350
3805,104.25678210,22.46071620
3806,104.25695810,22.46085090
3807,104.25788820,22.46136330
3808,104.25802770,22.46146680
3809,104.25806790,22.46153620
3810,104.25808130,22.46158580
3811,104.25809240,22.46164130
3812,104.25809470,22.46171280
3813,104.25807460,22.46181200
3814,104.25803440,22.46192600
3815,104.25797330,22.46202560
3816,104.25792440,22.46206600
3817,104.25774670,22.46213730
3818,104.25767900,22.46217260
3819,104.25760190,22.46222960
3820,104.25754350,22.46230340
3821,104.25751670,22.46240310
3822,104.25752120,22.46251690
3823,104.25753280,22.46262000
3824,104.25758780,22.46278480
3825,104.25763200,22.46287660
3826,104.25770850,22.46299800
3827,104.25783990,22.46316350
3828,104.25790270,22.46325550
3829,104.25792170,22.46335000
3830,104.25793110,22.46341820
3831,104.25791500,22.46352350
3832,104.25784900,22.46369180
3833,104.25774180,22.46385780
3834,104.25764680,22.46394800
3835,104.25759430,22.46396740
3836,104.25725360,22.46409090
3837,104.25717800,22.46415430
3838,104.25713720,22.46419890
3839,104.25709740,22.46427620
3840,104.25707440,22.46437960
3841,104.25708090,22.46451080
3842,104.25710610,22.46473780
3843,104.25715600,22.46484840
3844,104.25724290,22.46499800
3845,104.25749230,22.46525090
3846,104.25759850,22.46539120
3847,104.25767090,22.46545440
3848,104.25778360,22.46554610
3849,104.25793620,22.46561270
3850,104.25800060,22.46562700
3851,104.25812020,22.46562790
3852,104.25821270,22.46560060
3853,104.25856280,22.46540360
3854,104.25894340,22.46529790
3855,104.25930170,22.46530570
3856,104.25946130,22.46532670
3857,104.25991170,22.46542550
3858,104.26002190,22.46546180
3859,104.26009160,22.46551390
3860,104.26017610,22.46560060
3861,104.26024990,22.46572080
3862,104.26025660,22.46578900
3863,104.26024050,22.46586710
3864,104.26020560,22.46597610
3865,104.26014760,22.46617780
3866,104.25990790,22.46695020
3867,104.25979790,22.46736170
3868,104.25975610,22.46763900
3869,104.25974960,22.46783760
3870,104.25977380,22.46794420
3871,104.25982480,22.46809290
3872,104.25985940,22.46812110
3873,104.25992240,22.46815090
3874,104.25998500,22.46815550
3875,104.26038900,22.46806910
3876,104.26048190,22.46806930
3877,104.26055970,22.46807680
3878,104.26074340,22.46813380
3879,104.26092850,22.46818210
3880,104.26103850,22.46818960
3881,104.26112960,22.46817100
3882,104.26119400,22.46812880
3883,104.26131740,22.46799250
3884,104.26139380,22.46792680
3885,104.26149810,22.46786950
3886,104.26177740,22.46781280
3887,104.26218350,22.46773570
3888,104.26233370,22.46771460
3889,104.26243990,22.46771990
3890,104.26252310,22.46776200
3891,104.26259950,22.46783390
3892,104.26267330,22.46794540
3893,104.26271480,22.46805570
3894,104.26274030,22.46816230
3895,104.26277250,22.46823540
3896,104.26281810,22.46828500
3897,104.26288380,22.46833080
3898,104.26304980,22.46841980
3899,104.26357110,22.46865550
3900,104.26425840,22.46895920
3901,104.26437220,22.46904060
3902,104.26440330,22.46909800
3903,104.26443780,22.46917450
3904,104.26443280,22.46926030
3905,104.26440060,22.46937180
3906,104.26432680,22.46958000
3907,104.26429440,22.46972720
3908,104.26430670,22.46986510
3909,104.26433730,22.47006440
3910,104.26437910,22.47024430
3911,104.26443010,22.47034840
3912,104.26448370,22.47041040
3913,104.26459910,22.47051690
3914,104.26473860,22.47063840
3915,104.26478150,22.47071030
3916,104.26520910,22.47177210
3917,104.26532330,22.47195950
3918,104.26545200,22.47204870
3919,104.26675930,22.47238180
3920,104.26697650,22.47246980
3921,104.26707740,22.47251520
3922,104.26713080,22.47256680
3923,104.26718530,22.47262890
3924,104.26723820,22.47272360
3925,104.26727480,22.47281130
3926,104.26731290,22.47288420
3927,104.26734920,22.47293960
3928,104.26738830,22.47298900
3929,104.26743560,22.47303060
3930,104.26753050,22.47307570
3931,104.26763410,22.47309880
3932,104.26774680,22.47310330
3933,104.26783640,22.47308810
3934,104.26812740,22.47299630
3935,104.26822370,22.47297760
3936,104.26833090,22.47296130
3937,104.26843840,22.47297040
3938,104.26855090,22.47299100
3939,104.26864370,22.47302180
3940,104.26881290,22.47309540
3941,104.26893450,22.47316480
3942,104.26897140,22.47319240
3943,104.26900160,22.47323020
3944,104.26902700,22.47329460
3945,104.26902940,22.47336150
3946,104.26900840,22.47343150
3947,104.26894610,22.47353600
3948,104.26878880,22.47372250
3949,104.26870930,22.47381140
3950,104.26858060,22.47396680
3951,104.26851600,22.47406490
3952,104.26846870,22.47414960
3953,104.26842730,22.47431130
3954,104.26841890,22.47443210
3955,104.26841970,22.47461270
3956,104.26842640,22.47466450
3957,104.26842250,22.47473750
3958,104.26837860,22.47486420
3959,104.26827430,22.47510900
3960,104.26826430,22.47521000
3961,104.26827760,22.47529050
3962,104.26829510,22.47535850
3963,104.26832050,22.47542500
3964,104.26834770,22.47548400
3965,104.26838900,22.47554320
3966,104.26843810,22.47558830
3967,104.26848320,22.47561670
3968,104.26852920,22.47563630
3969,104.26858820,22.47564180
3970,104.26865970,22.47562730
3971,104.26878710,22.47556840
3972,104.26895870,22.47548070
3973,104.26906430,22.47543460
3974,104.26910790,22.47542740
3975,104.26916390,22.47542790
3976,104.26921270,22.47543760
3977,104.26938650,22.47553940
3978,104.26972900,22.47575440
3979,104.26989360,22.47585100
3980,104.26997660,22.47590580
3981,104.27005770,22.47600060
3982,104.27011880,22.47609330
3983,104.27015020,22.47616400
3984,104.27016700,22.47622120
3985,104.27015640,22.47630270
3986,104.27011990,22.47639460
3987,104.26998140,22.47665640
3988,104.26990690,22.47684710
3989,104.26988680,22.47694470
3990,104.26988570,22.47703660
3991,104.26989490,22.47714060
3992,104.26991050,22.47724850
3993,104.26993820,22.47737190
3994,104.26999810,22.47754200
3995,104.27003680,22.47761500
3996,104.27009020,22.47767920
3997,104.27015120,22.47773240
3998,104.27023410,22.47777740
3999,104.27034170,22.47778720
4000,104.27097470,22.47779060
4001,104.27131160,22.47775810
4002,104.27141390,22.47775950
4003,104.27150350,22.47777680
4004,104.27160340,22.47781150
4005,104.27170420,22.47785260
4006,104.27177720,22.47789350
4007,104.27188400,22.47797720
4008,104.27194380,22.47803280
4009,104.27200780,22.47813270
4010,104.27205210,22.47825040
4011,104.27207850,22.47837300
4012,104.27216130,22.47900790
4013,104.27216290,22.47912160
4014,104.27216020,22.47920400
4015,104.27214280,22.47925670
4016,104.27211600,22.47929820
4017,104.27207640,22.47934530
4018,104.27203230,22.47938660
4019,104.27180620,22.47957950
4020,104.27166800,22.47968980
4021,104.27153140,22.47981110
4022,104.27136560,22.47998970
4023,104.27133680,22.48006410
4024,104.27133410,22.48012110
4025,104.27133950,22.48018800
4026,104.27135560,22.48025240
4027,104.27139150,22.48031780
4028,104.27154060,22.48053490
4029,104.27156210,22.48058640
4030,104.27158150,22.48066380
4031,104.27158620,22.48074690
4032,104.27157550,22.48086710
4033,104.27151920,22.48108760
4034,104.27149240,22.48132310
4035,104.27152190,22.48159570
4036,104.27155670,22.48176170
4037,104.27158090,22.48184600
4038,104.27164260,22.48192530
4039,104.27171230,22.48197980
4040,104.27182500,22.48200210
4041,104.27197720,22.48198420
4042,104.27245120,22.48185800
4043,104.27250620,22.48186340
4044,104.27256790,22.48189560
4045,104.27260550,22.48195380
4046,104.27262160,22.48201830
4047,104.27262560,22.48208390
4048,104.27262160,22.48217440
4049,104.27260660,22.48228310
4050,104.27238930,22.48321750
4051,104.27236940,22.48335280
4052,104.27243490,22.48356700
4053,104.27253310,22.48375190
4054,104.27260550,22.48385350
4055,104.27272730,22.48396350
4056,104.27330660,22.48422120
4057,104.27354830,22.48431320
4058,104.27364990,22.48438270
4059,104.27370520,22.48443960
4060,104.27375080,22.48451520
4061,104.27382860,22.48472090
4062,104.27396160,22.48514750
4063,104.27402170,22.48536030
4064,104.27408610,22.48560560
4065,104.27419200,22.48612360
4066,104.27423220,22.48625120
4067,104.27426840,22.48632190
4068,104.27433820,22.48638130
4069,104.27444550,22.48641360
4070,104.27455810,22.48640610
4071,104.27466110,22.48637490
4072,104.27483170,22.48627230
4073,104.27512110,22.48603410
4074,104.27529570,22.48596250
4075,104.27551540,22.48596470
4076,104.27569810,22.48603440
4077,104.27599410,22.48617160
4078,104.27638740,22.48640120
4079,104.27666200,22.48661280
4080,104.27678710,22.48678040
4081,104.27685410,22.48688690
4082,104.27689970,22.48699100
4083,104.27691310,22.48708520
4084,104.27690240,22.48717190
4085,104.27687560,22.48724870
4086,104.27682460,22.48732060
4087,104.27673610,22.48736770
4088,104.27664860,22.48737360
4089,104.27639430,22.48729270
4090,104.27611380,22.48719920
4091,104.27591260,22.48719170
4092,104.27578930,22.48721900
4093,104.27569780,22.48729190
4094,104.27568260,22.48732930
4095,104.27574100,22.48768740
4096,104.27573400,22.48777260
4097,104.27569270,22.48785590
4098,104.27560520,22.48797590
4099,104.27545130,22.48816320
4100,104.27532900,22.48827570
4101,104.27505810,22.48846680
4102,104.27496310,22.48855230
4103,104.27491220,22.48862170
4104,104.27489450,22.48872180
4105,104.27489880,22.48882740
4106,104.27494970,22.48890920
4107,104.27506240,22.48902560
4108,104.27520720,22.48910000
4109,104.27546310,22.48916730
4110,104.27553440,22.48921150
4111,104.27558110,22.48927940
4112,104.27559350,22.48936020
4113,104.27558540,22.48947170
4114,104.27555320,22.48954610
4115,104.27540570,22.48970470
4116,104.27528500,22.48981870
4117,104.27518840,22.48993020
4118,104.27507580,22.49008140
4119,104.27493140,22.49032460
4120,104.27454050,22.49107360
4121,104.27445350,22.49120400
4122,104.27439180,22.49126840
4123,104.27428990,22.49133040
4124,104.27416380,22.49140220
4125,104.27403510,22.49146170
4126,104.27354690,22.49163270
4127,104.27347390,22.49167670
4128,104.27340230,22.49173200
4129,104.27338330,22.49174670
4130,104.27334040,22.49180120
4131,104.27328240,22.49189630
4132,104.27325460,22.49197220
4133,104.27325190,22.49207140
4134,104.27328140,22.49218040
4135,104.27337260,22.49235630
4136,104.27339670,22.49246540
4137,104.27339400,22.49255960
4138,104.27336560,22.49266460
4139,104.27330820,22.49281480
4140,104.27314560,22.49312800
4141,104.27311510,22.49328570
4142,104.27312310,22.49337490
4143,104.27316870,22.49347900
4144,104.27327170,22.49367820
4145,104.27329480,22.49380110
4146,104.27329750,22.49394490
4147,104.27327070,22.49402910
4148,104.27322620,22.49410440
4149,104.27307220,22.49427690
4150,104.27298630,22.49440330
4151,104.27294880,22.49449000
4152,104.27293540,22.49454460
4153,104.27291230,22.49466940
4154,104.27292300,22.49530880
4155,104.27294340,22.49543670
4156,104.27297030,22.49550860
4157,104.27300780,22.49556310
4158,104.27307220,22.49561510
4159,104.27315640,22.49566560
4160,104.27355610,22.49583050
4161,104.27376400,22.49589980
4162,104.27385400,22.49590510
4163,104.27392780,22.49589140
4164,104.27400420,22.49586170
4165,104.27407260,22.49581090
4166,104.27410350,22.49577250
4167,104.27413270,22.49571520
4168,104.27413700,22.49565480
4169,104.27412090,22.49557550
4170,104.27408450,22.49551450
4171,104.27393320,22.49532270
4172,104.27390630,22.49525330
4173,104.27387950,22.49515910
4174,104.27387150,22.49506740
4175,104.27389020,22.49492610
4176,104.27398070,22.49453400
4177,104.27404850,22.49426210
4178,104.27408390,22.49417020
4179,104.27428560,22.49386400
4180,104.27439180,22.49375650
4181,104.27446420,22.49370200
4182,104.27458230,22.49364750
4183,104.27468960,22.49361030
4184,104.27480860,22.49359640
4185,104.27524750,22.49364000
4186,104.27533330,22.49366480
4187,104.27542450,22.49372180
4188,104.27550600,22.49382190
4189,104.27555320,22.49392250
4190,104.27557470,22.49401180
4191,104.27564210,22.49424660
4192,104.27568520,22.49439680
4193,104.27574210,22.49459500
4194,104.27579730,22.49474030
4195,104.27581350,22.49477150
4196,104.27582950,22.49480230
4197,104.27589920,22.49486420
4198,104.27599470,22.49493590
4199,104.27633750,22.49515760
4200,104.27637000,22.49520750
4201,104.27639540,22.49526200
4202,104.27640750,22.49533010
4203,104.27641000,22.49539300
4204,104.27639680,22.49547140
4205,104.27637530,22.49553580
4206,104.27633910,22.49559030
4207,104.27631150,22.49562040
4208,104.27628010,22.49565480
4209,104.27611620,22.49580320
4210,104.27608700,22.49584810
4211,104.27606280,22.49590260
4212,104.27605480,22.49593730
4213,104.27604940,22.49598810
4214,104.27606020,22.49605370
4215,104.27610580,22.49612810
4216,104.27617280,22.49619000
4217,104.27629000,22.49630610
4218,104.27632140,22.49633720
4219,104.27637130,22.49640560
4220,104.27639810,22.49645150
4221,104.27641550,22.49649360
4222,104.27642360,22.49654070
4223,104.27642090,22.49659890
4224,104.27640750,22.49664850
4225,104.27635920,22.49676370
4226,104.27625600,22.49694960
4227,104.27624090,22.49699260
4228,104.27623580,22.49703130
4229,104.27623580,22.49708830
4230,104.27624390,22.49713670
4231,104.27625910,22.49718240
4232,104.27628550,22.49723950
4233,104.27633640,22.49731380
4234,104.27639010,22.49738450
4235,104.27651080,22.49753560
4236,104.27653360,22.49757280
4237,104.27655170,22.49761430
4238,104.27655840,22.49765890
4239,104.27655570,22.49770910
4240,104.27654630,22.49774380
4241,104.27652950,22.49778780
4242,104.27651320,22.49782040
4243,104.27626940,22.49822210
4244,104.27624930,22.49826170
4245,104.27622110,22.49832990
4246,104.27620370,22.49839550
4247,104.27619020,22.49846990
4248,104.27618330,22.49854140
4249,104.27618210,22.49859130
4250,104.27615810,22.49958380
4251,104.27615510,22.49964050
4252,104.27614870,22.49968780
4253,104.27613790,22.49973740
4254,104.27612190,22.49978700
4255,104.27610170,22.49982660
4256,104.27606150,22.49987620
4257,104.27602260,22.49991330
4258,104.27597970,22.49994430
4259,104.27539500,22.50029500
4260,104.27512140,22.50045730
4261,104.27502590,22.50052260
4262,104.27488270,22.50063320
4263,104.27476200,22.50073600
4264,104.27470970,22.50078930
4265,104.27442800,22.50110030
4266,104.27415710,22.50142740
4267,104.27411800,22.50147670
4268,104.27408200,22.50153400
4269,104.27405920,22.50159720
4270,104.27404850,22.50165660
4271,104.27404580,22.50171490
4272,104.27405520,22.50178300
4273,104.27407640,22.50185580
4274,104.27447070,22.50286930
4275,104.27450050,22.50295260
4276,104.27451920,22.50302450
4277,104.27452590,22.50307900
4278,104.27452590,22.50313970
4279,104.27451920,22.50319170
4280,104.27450180,22.50327600
4281,104.27444950,22.50348790
4282,104.27444010,22.50355230
4283,104.27443740,22.50364270
4284,104.27444550,22.50370220
4285,104.27446020,22.50374680
4286,104.27448570,22.50378270
4287,104.27452330,22.50381000
4288,104.27457560,22.50382860
4289,104.27462120,22.50383480
4290,104.27466140,22.50383600
4291,104.27471340,22.50382330
4292,104.27500610,22.50371340
4293,104.27505270,22.50370190
4294,104.27509720,22.50370100
4295,104.27514550,22.50371210
4296,104.27518310,22.50373320
4297,104.27521530,22.50376040
4298,104.27523540,22.50379510
4299,104.27525150,22.50384470
4300,104.27525550,22.50389050
4301,104.27525550,22.50393890
4302,104.27525150,22.50397970
4303,104.27524180,22.50402530
4304,104.27521660,22.50407270
4305,104.27502350,22.50430560
4306,104.27499510,22.50435360
4307,104.27497920,22.50440350
4308,104.27497660,22.50445670
4309,104.27498460,22.50450380
4310,104.27500740,22.50454840
4311,104.27504090,22.50459180
4312,104.27507580,22.50462400
4313,104.27512240,22.50464360
4314,104.27554250,22.50477640
4315,104.27562140,22.50481200
4316,104.27569270,22.50486070
4317,104.27574230,22.50490650
4318,104.27580670,22.50497960
4319,104.27586700,22.50506140
4320,104.27604110,22.50533740
4321,104.27619830,22.50558050
4322,104.27625300,22.50564590
4323,104.27630420,22.50570070
4324,104.27636060,22.50574280
4325,104.27643300,22.50577010
4326,104.27688100,22.50581710
4327,104.27691720,22.50581840
4328,104.27695070,22.50582580
4329,104.27698620,22.50584380
4330,104.27701240,22.50586670
4331,104.27705530,22.50592150
4332,104.27711160,22.50605500
4333,104.27720010,22.50643410
4334,104.27734870,22.50672510
4335,104.27735990,22.50687980
4336,104.27732820,22.50700990
4337,104.27718380,22.50741240
4338,104.27715180,22.50756160
4339,104.27715460,22.50766450
4340,104.27717860,22.50773260
4341,104.27725640,22.50779700
4342,104.27735610,22.50784970
4343,104.27759650,22.50787780
4344,104.27772040,22.50786390
4345,104.27779820,22.50780940
4346,104.27806940,22.50751820
4347,104.27815760,22.50746000
4348,104.27824080,22.50741790
4349,104.27872090,22.50727420
4350,104.27879600,22.50726920
4351,104.27892580,22.50727260
4352,104.27916990,22.50733950
4353,104.27931900,22.50738570
4354,104.27944510,22.50745010
4355,104.27954140,22.50753900
4356,104.27972510,22.50803580
4357,104.27978410,22.50813000
4358,104.28025250,22.50852800
4359,104.28069870,22.50897870
4360,104.28093240,22.50911400
4361,104.28118160,22.50928970
4362,104.28131460,22.50939520
4363,104.28135750,22.50945220
4364,104.28139610,22.50952750
4365,104.28142300,22.50974930
4366,104.28142730,22.50988340
4367,104.28145410,22.50995770
4368,104.28155330,22.51006430
4369,104.28166070,22.51011380
4370,104.28172410,22.51013480
4371,104.28195400,22.51017070
4372,104.28215510,22.51020600
4373,104.28222560,22.51025150
4374,104.28252000,22.51044190
4375,104.28283780,22.51065210
4376,104.28295450,22.51072930
4377,104.28314650,22.51078530
4378,104.28322700,22.51078880
4379,104.28375830,22.51076140
4380,104.28391640,22.51075810
4381,104.28405150,22.51076890
4382,104.28452090,22.51087050
4383,104.28472640,22.51093890
4384,104.28489540,22.51100830
4385,104.28499190,22.51106780
4386,104.28531110,22.51134030
4387,104.28537820,22.51137750
4388,104.28553480,22.51140820
4389,104.28640650,22.51150730
4390,104.28714100,22.51157700
4391,104.28742470,22.51158810
4392,104.28805900,22.51155100
4393,104.28812070,22.51156090
4394,104.28861800,22.51166220
4395,104.28870680,22.51166990
4396,104.28880470,22.51165750
4397,104.28888440,22.51162780
4398,104.28918450,22.51145600
4399,104.28943230,22.51131430
4400,104.28950140,22.51129260
4401,104.28955820,22.51128020
4402,104.28961090,22.51127770
4403,104.29037240,22.51130070
4404,104.29051230,22.51127400
4405,104.29083810,22.51118830
4406,104.29135010,22.51112110
4407,104.29146270,22.51111730
4408,104.29153350,22.51114430
4409,104.29161560,22.51119170
4410,104.29187580,22.51150510
4411,104.29195900,22.51166990
4412,104.29222020,22.51203010
4413,104.29270460,22.51257310
4414,104.29326890,22.51304730
4415,104.29333360,22.51310580
4416,104.29337920,22.51319250
4417,104.29355490,22.51362490
4418,104.29360720,22.51369180
4419,104.29367260,22.51374230
4420,104.29428780,22.51428710
4421,104.29437600,22.51443120
4422,104.29460880,22.51485730
4423,104.29472030,22.51508800
4424,104.29480280,22.51534510
4425,104.29497780,22.51593670
4426,104.29517890,22.51674940
4427,104.29532510,22.51723500
4428,104.29544910,22.51770190
4429,104.29553030,22.51800800
4430,104.29580930,22.51882940
4431,104.29602120,22.51940420
4432,104.29605620,22.51955200
4433,104.29606940,22.51985640
4434,104.29607320,22.52012990
4435,104.29603990,22.52047580
4436,104.29605330,22.52064430
4437,104.29608660,22.52072700
4438,104.29630920,22.52105410
4439,104.29666390,22.52148680
4440,104.29674370,22.52158430
4441,104.29687680,22.52179390
4442,104.29696640,22.52195090
4443,104.29698660,22.52202440
4444,104.29703240,22.52219040
4445,104.29706300,22.52244160
4446,104.29704080,22.52281960
4447,104.29700120,22.52301380
4448,104.29692620,22.52317740
4449,104.29645760,22.52373780
4450,104.29610360,22.52416320
4451,104.29541070,22.52498610
4452,104.29529700,22.52509910
4453,104.29516020,22.52518080
4454,104.29496010,22.52521890
4455,104.29414360,22.52530220
4456,104.29397300,22.52539740
4457,104.29387110,22.52553110
4458,104.29378800,22.52575910
4459,104.29381710,22.52594810
4460,104.29407120,22.52759650
4461,104.29407760,22.52784020
4462,104.29398270,22.52818920
4463,104.29396660,22.52823440
4464,104.29394080,22.52830600
4465,104.29387900,22.52841940
4466,104.29376480,22.52862930
4467,104.29325690,22.52956210
4468,104.29321830,22.52977420
4469,104.29321020,22.52990800
4470,104.29329710,22.53043530
4471,104.29330140,22.53052240
4472,104.29324780,22.53068100
4473,104.29313610,22.53089250
4474,104.29299100,22.53115400
4475,104.29278370,22.53162240
4476,104.29249360,22.53209830
4477,104.29230830,22.53234140
4478,104.29203380,22.53256500
4479,104.29164450,22.53279900
4480,104.29144660,22.53291790
4481,104.29135010,22.53298630
4482,104.29128200,22.53308510
4483,104.29029630,22.53468050
4484,104.29028240,22.53488860
4485,104.29031120,22.53508830
4486,104.29032750,22.53516910
4487,104.29043690,22.53537440
4488,104.29061730,22.53563240
4489,104.29095120,22.53617670
4490,104.29113720,22.53640380
4491,104.29135370,22.53675640
4492,104.29175280,22.53743110
4493,104.29201970,22.53788240
4494,104.29232060,22.53929950
4495,104.29236160,22.53952620
4496,104.29246550,22.53998760
4497,104.29277450,22.54019150
4498,104.29277890,22.54019440
4499,104.29282990,22.54022760
4500,104.29284590,22.54023800
4501,104.29329080,22.54050310
4502,104.29426920,22.54103600
4503,104.29537480,22.54076560
4504,104.29543110,22.54074150
4505,104.29566600,22.54072810
4506,104.29590660,22.54079930
4507,104.29598500,22.54084570
4508,104.29605600,22.54090400
4509,104.29611590,22.54096790
4510,104.29616330,22.54103900
4511,104.29618300,22.54111160
4512,104.29618880,22.54120740
4513,104.29618340,22.54135600
4514,104.29616550,22.54143360
4515,104.29613520,22.54149350
4516,104.29587580,22.54187170
4517,104.29527370,22.54258190
4518,104.29524200,22.54273090
4519,104.29524990,22.54286920
4520,104.29531710,22.54299850
4521,104.29539710,22.54310340
4522,104.29626880,22.54357650
4523,104.29667290,22.54383460
4524,104.29679100,22.54393240
4525,104.29687010,22.54405880
4526,104.29693850,22.54418760
4527,104.29706420,22.54443940
4528,104.29717840,22.54464110
4529,104.29706420,22.54443940
4530,104.29693850,22.54418760
4531,104.29687010,22.54405880
4532,104.29679100,22.54393240
4533,104.29667290,22.54383460
4534,104.29626880,22.54357650
4535,104.29539710,22.54310340
4536,104.29531710,22.54299850
4537,104.29524990,22.54286920
4538,104.29524200,22.54273090
4539,104.29527370,22.54258190
4540,104.29587580,22.54187170
4541,104.29613520,22.54149350
4542,104.29616550,22.54143360
4543,104.29618340,22.54135600
4544,104.29618880,22.54120740
4545,104.29618300,22.54111160
4546,104.29616330,22.54103900
4547,104.29611590,22.54096790
4548,104.29605600,22.54090400
4549,104.29598500,22.54084570
4550,104.29590660,22.54079930
4551,104.29566600,22.54072810
4552,104.29543110,22.54074150
4553,104.29537480,22.54076560
4554,104.29426920,22.54103600
4555,104.29329080,22.54050310
4556,104.29284590,22.54023800
4557,104.29282990,22.54022760
4558,104.29721790,22.54470700
4559,104.29723440,22.54473530
4560,104.29747550,22.54520160
4561,104.29761600,22.54542660
4562,104.29768990,22.54552150
4563,104.29775710,22.54560670
4564,104.29787320,22.54574680
4565,104.29790000,22.54582010
4566,104.29790880,22.54585910
4567,104.29791060,22.54589850
4568,104.29789900,22.54593800
4569,104.29788090,22.54597710
4570,104.29783790,22.54605330
4571,104.29774580,22.54619910
4572,104.29772150,22.54625420
4573,104.29771560,22.54629880
4574,104.29771830,22.54634210
4575,104.29774690,22.54642280
4576,104.29777530,22.54652360
4577,104.29782560,22.54661870
4578,104.29820170,22.54708660
4579,104.29828090,22.54717200
4580,104.29838470,22.54725830
4581,104.29848260,22.54731190
4582,104.29866850,22.54733490
4583,104.29875700,22.54735720
4584,104.29879080,22.54737450
4585,104.29883570,22.54739760
4586,104.29892330,22.54747110
4587,104.29898330,22.54756360
4588,104.29907570,22.54776920
4589,104.29925190,22.54804460
4590,104.29948070,22.54830430
4591,104.29966490,22.54844340
4592,104.29988090,22.54855610
4593,104.30027330,22.54879220
4594,104.30034220,22.54884470
4595,104.30039990,22.54890540
4596,104.30050580,22.54903790
4597,104.30068640,22.54932120
4598,104.30110220,22.55009770
4599,104.30126220,22.55051430
4600,104.30132390,22.55073480
4601,104.30134800,22.55084250
4602,104.30134090,22.55095730
4603,104.30122730,22.55132930
4604,104.30122010,22.55139570
4605,104.30122200,22.55148530
4606,104.30125150,22.55158200
4607,104.30130600,22.55167570
4608,104.30138560,22.55177020
4609,104.30147140,22.55185940
4610,104.30154110,22.55190650
4611,104.30162650,22.55194310
4612,104.30176380,22.55195600
4613,104.30192260,22.55192310
4614,104.30200170,22.55190420
4615,104.30267390,22.55175110
4616,104.30283490,22.55172520
4617,104.30343750,22.55163150
4618,104.30386660,22.55155970
4619,104.30462840,22.55146060
4620,104.30481080,22.55145070
4621,104.30492700,22.55145520
4622,104.30510580,22.55147050
4623,104.30520770,22.55149280
4624,104.30528550,22.55153240
4625,104.30534050,22.55157950
4626,104.30536870,22.55163520
4627,104.30538750,22.55170860
4628,104.30537900,22.55177470
4629,104.30534590,22.55181850
4630,104.30531320,22.55184780
4631,104.30527160,22.55187390
4632,104.30520500,22.55189410
4633,104.30513400,22.55190150
4634,104.30498640,22.55188420
4635,104.30475710,22.55181230
4636,104.30469410,22.55179990
4637,104.30461630,22.55180120
4638,104.30451970,22.55182220
4639,104.30444870,22.55184580
4640,104.30438830,22.55187800
4641,104.30434230,22.55191090
4642,104.30387290,22.55229120
4643,104.30380090,22.55238580
4644,104.30376470,22.55245020
4645,104.30359840,22.55288990
4646,104.30358370,22.55296540
4647,104.30357690,22.55302240
4648,104.30361270,22.55346040
4649,104.30362250,22.55350540
4650,104.30364400,22.55355250
4651,104.30368160,22.55361690
4652,104.30401910,22.55406480
4653,104.30405260,22.55411180
4654,104.30407320,22.55416060
4655,104.30408390,22.55422500
4656,104.30408250,22.55429060
4657,104.30406240,22.55456310
4658,104.30406870,22.55467290
4659,104.30408250,22.55474890
4660,104.30411340,22.55482820
4661,104.30414830,22.55488020
4662,104.30418850,22.55493100
4663,104.30428770,22.55503010
4664,104.30435480,22.55508210
4665,104.30441860,22.55511500
4666,104.30448490,22.55513280
4667,104.30460290,22.55514520
4668,104.30476100,22.55515080
4669,104.30491000,22.55515270
4670,104.30506780,22.55517200
4671,104.30515540,22.55518980
4672,104.30519830,22.55520340
4673,104.30527570,22.55523640
4674,104.30533380,22.55527280
4675,104.30556710,22.55544380
4676,104.30581930,22.55574100
4677,104.30592250,22.55583390
4678,104.30602850,22.55591560
4679,104.30613710,22.55594160
4680,104.30630880,22.55594160
4681,104.30645630,22.55596640
4682,104.30654080,22.55600720
4683,104.30659310,22.55605930
4684,104.30664810,22.55615830
4685,104.30670570,22.55627100
4686,104.30675940,22.55636020
4687,104.30684920,22.55639990
4688,104.30696730,22.55639120
4689,104.30705980,22.55635160
4690,104.30716570,22.55627720
4691,104.30746480,22.55602210
4692,104.30758680,22.55594280
4693,104.30771160,22.55590320
4694,104.30788590,22.55592920
4695,104.30799590,22.55597750
4696,104.30808040,22.55604070
4697,104.30816750,22.55615960
4698,104.30832310,22.55642340
4699,104.30840090,22.55648650
4700,104.30851090,22.55654720
4701,104.30867310,22.55665500
4702,104.30882870,22.55676890
4703,104.30893330,22.55685810
4704,104.30896280,22.55693980
4705,104.30896550,22.55701420
4706,104.30895880,22.55707480
4707,104.30894540,22.55714300
4708,104.30894000,22.55727050
4709,104.30893730,22.55768290
